Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,3_point_circle_1,7.241,4.5,3.25,3.484,6.669,3.25,3.484,2.331,3.25
2,3_point_circle_2,8.291,4.5,3.25,2.959,7.579,3.25,2.959,1.421,3.25
