Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,0.236,15.5,15.0,0.236,4.5,15.0,NA,NA,NA
2,Line,0.236,15.5,15.0,9.236,15.5,15.0,NA,NA,NA
3,Line,9.236,15.5,15.0,9.236,4.5,15.0,NA,NA,NA
4,3_point_circle_1,9.236,4.5,15.0,2.486,8.397,15.0,2.486,0.603,15.0
