Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,9.236,4.5,11.6,9.236,13.79,11.6,NA,NA,NA
2,Line,0.236,13.774,11.6,0.236,4.5,11.6,NA,NA,NA
3,3_point_arc_1,0.236,4.5,11.6,4.736,0.0,11.6,9.236,4.5,11.6
4,3_point_arc_2,9.236,4.5,0.0,4.736,0.0,0.0,0.236,4.5,0.0
5,Line,0.236,4.5,0.0,0.236,13.786,0.0,NA,NA,NA
6,Line,9.236,13.781,0.0,9.236,4.5,0.0,NA,NA,NA
