Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,9.236,13.5,8.797,0.236,13.5,8.797,NA,NA,NA
2,Line,9.236,13.5,2.803,0.236,13.5,2.803,NA,NA,NA
