Steps,Draw Type,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3
1,Line,9.236,15.5,11.6,7.252,20.5,8.908,NA,NA,NA
2,Line,0.236,15.5,11.6,2.183,20.5,8.883,NA,NA,NA
3,Line,9.236,15.5,0.0,7.283,20.5,2.719,NA,NA,NA
4,Line,0.236,15.5,0.0,2.214,20.5,2.694,NA,NA,NA
